Governo federal dos Estados Unidos
19 de junho
1934
Estados Unidos
Distrito de Colúmbia
"Washington, D.C."
Dólar dos Estados Unidos
Acrónimo
Língua inglesa
Agência governamental
Governo dos Estados Unidos
Ato do Parlamento
Congresso dos Estados Unidos
Ordem executiva (EUA)
1985
Droit d'auteur
1790
1930
Naturalização
Galeria Nacional de Arte
National Mall
Declaração da Independência dos Estados Unidos
Constituição dos Estados Unidos
Declaração dos Direitos dos Estados Unidos
Eduardo I de Inglaterra
1297
Compra da Luisiana
Proclamação de Emancipação
College Park (Maryland)
Universidade de Maryland
Guerra de Independência dos Estados Unidos
Guerra Filipino-Americana
Lista de bibliotecas e museus presidenciais dos Estados Unidos
College Station (Texas)
Austin (Texas)
Yorba Linda
William J. Clinton Presidential Center and Park
Little Rock (Arkansas)
Lista de presidentes dos Estados Unidos
Herbert Hoover
Estados dos Estados Unidos
Biblioteca e Museu Presidencial Franklin D. Roosevelt
1941
Franklin Roosevelt
Hyde Park (Nova Iorque)
Nova Iorque (estado)
1957
Harry S. Truman
Independence (Missouri)
Missouri
1962
West Branch
Iowa
Dwight D. Eisenhower
Abilene (Texas)
Texas
1971
Lyndon B. Johnson
Biblioteca e Museu Presidencial John F. Kennedy
1979
John F. Kennedy
Boston
Massachusetts
1981
Gerald Ford
Ann Arbor (Michigan)
Michigan
Grand Rapids (Michigan)
1986
Jimmy Carter
Atlanta
Geórgia (Estados Unidos)
1990
Richard Nixon
Califórnia
Biblioteca e Museu Presidencial Ronald Reagan
1991
Ronald Reagan
Simi Valley
1997
George H. W. Bush
2004
Bill Clinton
Arkansas
Centro Presidencial George W. Bush
2013
George W. Bush
Dallas
2006
Google
Conversor analógico-digital
Departamento de Agricultura dos Estados Unidos
Biblioteca do Congresso
Departamento dos Transportes dos Estados Unidos
Departamento de Saúde e Serviços Humanos dos Estados Unidos
Institutos Nacionais da Saúde
Biblioteca Nacional de Medicina dos Estados Unidos
Departamento de Educação dos Estados Unidos
