Brasil
1998 no cinema
Minuto
Gênero cinematográfico
Drama (cinema)
Diretor de cinema
Walter Salles
Produção cinematográfica
Arthur Cohn
Produtor executivo
Roteirista
João Emanuel Carneiro
Marcos Bernstein
Fernanda Montenegro
Vinícius de Oliveira
Marília Pêra
Othon Bastos
Antonio Alves Pinto
Jaques Morelenbaum
Diretor de fotografia
Walter Carvalho
Diretor de arte
Carla Caffé
Figurino
VideoFilmes
Distribuição cinematográfica
RioFilme
Europa Filmes
Estados Unidos
Sony Pictures Classics
Língua portuguesa
Dólar dos Estados Unidos
Filme
Estação Central do Brasil
Região Nordeste do Brasil
Frans Krajcberg
Suíça
Festival Sundance de Cinema
Cinema do Brasil
Óscar
Oscar de melhor atriz
Lista de atores indicados ao Oscar por atuações em língua não-inglesa
Prêmios Globo de Ouro
Globo de Ouro de melhor atriz em filme dramático
Oscar de melhor filme estrangeiro
Independent Spirit Award de Melhor Filme Estrangeiro
César de melhor filme estrangeiro
BAFTA de melhor filme em língua não inglesa
Globo de Ouro de melhor filme em língua estrangeira
National Board of Review de Melhor Filme Estrangeiro
Satellite Awards
Festival de Berlim
Urso de Ouro
Urso de Prata de melhor atriz
Lista dos 100 melhores filmes brasileiros segundo a Abraccine
Associação Brasileira de Críticos de Cinema
Rio de Janeiro
Otávio Augusto
Stella Freitas
Mercado negro
Habitação social
Romaria
Matheus Nachtergaele
Caio Junqueira
Soia Lira
Harildo Déda
Berto Filho
Salvador (Bahia)
Veja (revista)
Polónia
Plano Collor
Economia do Brasil
Alice nas Cidades
Wim Wenders
Terra Estrangeira
Criminalidade no Brasil
Violência
Aeroporto do Rio de Janeiro-Santos Dumont
Rio de Janeiro (cidade)
Engraxate
BR-116
Lei Rouanet
Lei do Audiovisual
Vitória da Conquista
Milagres (Bahia)
Bahia
Grau Celsius
Sertânia
Recife
Ceará
Pernambuco
Sequência (cinema)
Liberdade condicional
Widescreen
Neorrealismo italiano
Cinema novo
Banda sonora
Gênero musical
Música erudita
Compact Disc
Gravadora
Produtor musical
Daniela Thomas
Menino Maluquinho - O Filme
José Miguel Wisnik
Instrumento de cordas
Rabeca
Viola
Guitarra clássica
Piano
Minimalismo
Philip Glass
ISTOÉ
Chico César
Capiba
Candeia
Ruínas da Babilônia
Fauzi Beydoun
Fátima Leão
Cartola (compositor)
Efeito sonoro
Jean-Luc Godard
Sonoplastia
Ato
Pietà
Fundo Monetário Internacional
Ocre
Bege
Close-up
Azul
Violeta (cor)
Perspectiva com um ponto de fuga
Plano (cinema)
Vermelho
Paixão (sentimento)
Autoestima
Migração interna no Brasil
Migração nordestina no Brasil
Nossa Senhora da Luz
Robert Redford
Miramax
Sony Pictures Entertainment
Europa
Walt Disney Studios Motion Pictures
Urso de Prata de Melhor Atriz
Festival Internacional de Cinema de Vancouver
A Vida É Bela
Festival Internacional de Cinema de San Sebastián
Espanha
Macedónia do Norte
Festival Internacional de Cinema de Toronto
Festival Internacional de Cinema de Chicago
Fort Lauderdale International Film Festival
Festival Internacional de Cinema de Mar del Plata
Nova Iorque
Califórnia
Sistema de Classificação Indicativa Brasileiro
Motion Picture Association of America
British Board of Film Classification
Inspeção-Geral das Atividades Culturais
Media Development Authority
Singapura
Office of Film and Literature Classification (Austrália)
Valtion Elokuvatarkastamo
Video Home System
DVD
Making-of
Sony Pictures Home Entertainment
Dolby Laboratories
NTSC
PAL
Buena Vista (marca)
Titanic (1997)
O Homem da Máscara de Ferro
São Paulo (cidade)
Oscar 1999
Argentina
Bélgica
Uruguai
México
Chile
Venezuela
Peru
Coreia do Sul
Crítica de cinema
Rotten Tomatoes
Filme de estrada
Metacritic
Média aritmética ponderada
Mainstream
The Globe and Mail
Daily News
San Francisco Chronicle
Pablo Villaça
Roger Ebert
Chicago Sun-Times
The New York Times
Giulietta Masina
David Denby
The New Yorker
Jeanne Moreau
The Guardian
CNN
Entertainment Weekly
Vittorio De Sica
Jean Renoir
Total Film
Lista de prêmios e indicações recebidos por Central do Brasil
British Academy of Film and Television Arts
César (cinema)
BAFTA 1999
Prêmios Globo de Ouro de 1999
National Board of Review de Melhor Atriz
National Board of Review
Associação Paulista de Críticos de Arte
Prêmio APCA de melhor filme
O Quatrilho
"O Que É Isso, Companheiro? (filme)"
Anthony Minghella
Hollywood
Time (revista)
Lista dos melhores filmes estadunidenses segundo o American Film Institute (2007)
American Film Institute
Alliance of Women Film Journalists
1001 Filmes para Ver antes de Morrer
Empire (revista)
Gina Prince Bythewood
Jogos Olímpicos de Verão de 2016
Carlos Drummond de Andrade
Judi Dench
Resolução 4K
Lista de indicações brasileiras ao Oscar
Lista de representantes brasileiros para o Oscar de Melhor Filme Estrangeiro
Lista de filmes brasileiros com mais de um milhão de espectadores
São Paulo
Folha de S.Paulo
CineCartaz
Publifolha
Época (revista)
Pontifícia Universidade Católica do Rio Grande do Sul
Ufscar
Variety
Universo Online
Que Horas Ela Volta?
Luis Nassif
Uol
Chicago Tribune
Lumière Brasil
Amazon
Cinemais
Veja
Folha de S. Paulo
BBC Brasil
Pontifícia Universidade Católica de São Paulo
São Paulo (estado)
Abraccine
O Globo
IMDb
Chico ou o País da Delicadeza Perdida
A Grande Arte
O Primeiro Dia
Abril Despedaçado (filme)
Diários de Motocicleta
Dark Water
"Paris, je t'aime"
Linha de Passe (filme)
Na Estrada (filme)
Ainda Estou Aqui (filme de 2024)
British Academy Film Awards
Cristo si è fermato a Eboli
Danton (filme)
Carmen (filme de 1983)
Oberst Redl
Ran (filme)
O Sacrifício
A Festa de Babette
Nuovo Cinema Paradiso
Das schreckliche Mädchen
Da hong deng long gao gao gua
"Adeus, Minha Concubina"
Il postino
Ridicule
Tudo sobre Minha Mãe
O Tigre e o Dragão (filme)
Amores perros
Hable con ella
Neste Mundo
De battre mon cœur s'est arrêté
O Labirinto do Fauno
Das Leben der Anderen
Un prophète
Män som hatar kvinnor (filme)
La piel que habito
Amor (2012)
A Grande Beleza
Ida (filme)
Relatos Selvagens
Saul fia
A Criada
Roma (filme de 2018)
Gisaengchung
BAFTA 2020
Druk
Doraibu mai kā
Im Westen nichts Neues (filme)
The Zone of Interest
Portugal
Julieta dos Espíritos
Un homme et une femme
Vivre pour vivre
Guerra e Paz (1966)
Z (filme)
Le Passager de la pluie
Ha-Shoter Azulai
Utvandrarna
Nybyggarna
Der Fußgänger
Scener ur ett äktenskap
Lies My Father Told Me
Face a Face (filme)
Una giornata particolare
Sonata de Outono
La Cage aux folles (filme)
Tess (filme)
Chariots of Fire
Gandhi (filme)
Fanny and Alexander
Passagem para a Índia (filme)
A História Oficial
De Aanslag
Mitt liv som hund
"Pelle, o Conquistador"
Cyrano de Bergerac (filme de 1990)
Europa Europa
Indochine (filme)
Farinelli (filme)
Os Miseráveis (1995)
Kolja
Ma vie en rose
Ničija Zemlja
Osama (filme)
Mar Adentro
Paradise Now
Cartas de Iwo Jima
O Escafandro e a Borboleta (filme)
Vals im Bashir
Das weiße Band
Hævnen
Jodaeiye Nader az Simin
Leviatã (2014)
Elle (filme)
Aus dem Nichts
Minari
"Argentina, 1985"
Anatomia de uma Queda
A Grande Ilusão (1937)
La femme du boulanger
Pépé le Moko
Rashômon
The Sound Barrier
Romeo and Juliet (1954)
Le Monde du silence
A Palavra
Pather Panchali
Morangos Silvestres
O Mundo de Apu
Die Brücke (1959)
Les dimanches de Ville d'Avray
8½
Le Monde sans soleil
Elvira Madigan (filme sueco de 1967)
Skammen
L'enfant sauvage
O Joelho de Claire
Viskningar och rop
Amarcord
A História de Adèle H.
Ese oscuro objeto del deseo
O Tambor (filme)
Oblomov
Mephisto (filme)
Fanny e Alexander
Otello (filme)
Jean de Florette
Mulheres à Beira de um Ataque de Nervos
Yin shi nan nu
Shall We Dance?
As Invasões Bárbaras
Volver
Mongol (filme)
Des hommes et des dieux
O Passado (2013)
Forushande
Foxtrot (filme)
Zimna wojna
La Llorona (filme)
A Hero
Close (2022)
Prêmios Satellite
Prémio Satellite de melhor filme estrangeiro
Breaking the Waves
No Man's Land (2001)
Cidade de Deus (filme)
Äideistä parhain
"Se, jie"
Gomorra (filme)
Los abrazos rotos
La nana
Mistérios de Lisboa (filme)
Intouchables
The Broken Circle Breakdown
Tõde ja õigus
Prêmio APCA
Os Inconfidentes
"Cassy Jones, o Magnífico Sedutor"
O Anjo da Noite
Relatório de um Homem Casado
O Predileto
O Seminarista (filme)
Mar de Rosas
A Volta do Filho Pródigo
"Eros, o Deus do Amor"
O Olho Mágico do Amor
Sargento Getúlio (filme)
Memórias do Cárcere (filme)
Avaeté - Semente da Vingança
Festa (filme)
Corpo em Delito
Stelinha
Conterrâneos Velhos de Guerra
Alma Corsária
Como Nascem os Anjos
A Ostra e o Vento
Santo Forte
Cronicamente Inviável
Bicho de Sete Cabeças
O Invasor
O Homem Que Copiava
Entreatos
Peões
"Cinema, Aspirinas e Urubus"
O Céu de Suely
Serras da Desordem
A Festa da Menina Morta
Antes que o Mundo Acabe
Bróder
Febre do Rato
O Som ao Redor
Praia do Futuro (filme)
Aquarius (filme)
Corpo Elétrico
Arábia (filme)
Bacurau (filme)
André Cayatte
Justice est faite
In Beaver Valley
Sans laisser d'adresse
Leopold Lindtberg
Die Vier im Jeep
Wilfred Jackson
Cinderela (1950)
Henri-Georges Clouzot
O Salário do Medo
David Lean
Hobson's Choice
Robert Siodmak
Gene Kelly
Sidney Lumet
12 Angry Men
Ingmar Bergman
Claude Chabrol
Les cousins
Michelangelo Antonioni
A Noite (filme)
John Schlesinger
Tadashi Imai
Susuz Yaz
Alphaville (filme)
Roman Polanski
Jerzy Skolimowski
Jan Troell
Il giardino dei Finzi-Contini
Pier Paolo Pasolini
Os Contos de Canterbury (filme)
Satyajit Ray
Ashani Sanket
Ted Kotcheff
The Apprenticeship of Duddy Kravitz
Robert Altman
Ascensor
Werner Schroeter
Carlos Saura
Rainer Werner Fassbinder
John Cassavetes
David Hare
Wetherby (filme)
Gleb Panfilov
Zhang Yimou
Hong gao liang
Barry Levinson
Rain Man
Costa-Gavras
Music Box (filme)
Jiří Menzel
Marco Ferreri
Lawrence Kasdan
Grand Canyon (filme)
Ang Lee
O Banquete de Casamento
Xie Fei
Jim Sheridan
Em Nome do Pai
Bertrand Tavernier
Sense and Sensibility (filme)
Miloš Forman
The People vs. Larry Flynt
Terrence Malick
The Thin Red Line (1998)
Paul Thomas Anderson
Magnólia (filme)
Patrice Chéreau
Intimacy (filme)
Hayao Miyazaki
A Viagem de Chihiro
Paul Greengrass
Domingo Sangrento (filme)
Michael Winterbottom
Fatih Akın
Gegen die Wand
Mark Dornford-May
Jasmila Žbanić
O Casamento de Tuya
José Padilha
Tropa de Elite (filme)
Claudia Llosa
A Teta Assustada
Semih Kaplanoğlu
Bal
Asghar Farhadi
Irmãos Taviani
César Deve Morrer
Child's Pose
Jafar Panahi
Taxi (filme de 2015)
Gianfranco Rosi
Fuocoammare
Ildikó Enyedi
Testről és lélekről
Nu mă atinge-mă
Nadav Lapid
Bad Luck Banging or Loony Porn
Carla Simón
Alcarràs (filme)
Nicolas Philibert
Base Virtual Internacional de Autoridade
Encyclopædia Britannica
Gemeinsame Normdatei
Número de controle da Biblioteca do Congresso
Observatório Europeu do Audiovisual
Sistema Universitário de Documentação
TV.com
TV Guide
AllMovie
AlloCiné
British Film Institute
Cinémathèque Française
FilmAffinity
Letterboxd
Moviepilot
Netflix
Turner Classic Movies
The Movie Database
