Brasil
Forças Armadas do Brasil
Ministério da Defesa (Brasil)
1822
11 de junho
Joaquim Marques Lisboa
Independência do Brasil
Confederação do Equador
Guerra da Cisplatina
Cabanagem
Guerra dos Farrapos
Balaiada
Guerra do Prata
Guerra do Uruguai
Guerra do Paraguai
Revolta da Armada
Revolução Federalista
Primeira Guerra Mundial
Revolução Constitucionalista de 1932
Segunda Guerra Mundial
Guerra da Lagosta
Guerrilha do Araguaia
Forças de manutenção da paz das Nações Unidas
Missão das Nações Unidas para a estabilização no Haiti
Força Interina das Nações Unidas no Líbano
Bandeira do Brasil
Bandeira do Cruzeiro
Comandante em chefe
Presidente do Brasil
Luiz Inácio Lula da Silva
Almirante
Marcos Sampaio Olsen
"Thomas Cochrane, 10º Conde de Dundonald"
John Pascoe Grenfell
Francisco Manuel Barroso da Silva
Joaquim José Inácio
Pedro Max Fernando Frontin
América Latina
América
Marinha dos Estados Unidos
Marinha Portuguesa
Império Português
Armada Imperial Brasileira
Guerra de independência do Brasil
Império do Brasil
Guerra Cisplatina
Bacia do Prata
História do Brasil
América do Sul
Dreadnought
Corrida armamentista naval da América do Sul
Argentina
Chile
Pós-guerra
Estados Unidos
França
Nova República
Estratégia Nacional de Defesa
Propulsão nuclear
Amazônia Azul
Navio capitânia
NAM Atlântico
Porta-helicópteros
Marinha Real Britânica
Defesa civil
Marinha Mercante
Delito
Padre Eterno (galeão)
Século XII
Jerônimo de Albuquerque Maranhão
Maranhão
França Equinocial
Filipe III de Espanha
Descoberta do Brasil
Brasil Colônia
Século XVII
Ilha do Governador
Transferência da corte portuguesa para o Brasil
Primeira invasão francesa de Portugal
Academia Real dos Guardas-Marinhas
Batalha de 4 de Maio
Marinha Imperial do Brasil
"Thomas Cochrane, 10.º Conde de Dundonald"
Salvador
Independência da Bahia
Brasil Império
Brasileiros
Mercenário
João VI de Portugal
Arsenal de Marinha do Rio de Janeiro
Lista de ministros da Marinha do Brasil
Luís da Cunha Moreira
Visconde de Cabo Frio
Indígena
Escravatura
Thomas Alexander Cochrane
Nau
Fragata
Corveta
Brigue
Escuna
Martim Francisco Ribeiro de Andrada
Pedro I do Brasil
Brigue Caboclo
Bahia
Lisboa
Belém do Pará
Pará
Cisplatina (província)
Ordem do Cruzeiro do Sul
Marquês do Maranhão
Rio da Prata
Províncias Unidas do Rio da Prata
Goleta
