Bruno & Barretto
16 de março
1955
Rio de Janeiro
Distrito Federal do Brasil (1891–1960)
Brasileiros
Lucy Barreto
Luiz Carlos Barreto
Cineasta
Dona Flor e Seus Dois Maridos (filme de 1976)
Festival de Gramado
Rio de Janeiro (cidade)
Brasil
"O Que É Isso, Companheiro? (filme)"
Oscar
Amy Irving
Steven Spielberg
"Tati, a Garota"
Menino do Rio
Fábio Barreto
O Quatrilho
Dina Sfat
Hugo Carvana
Wilson Grey
A Estrela Sobe
Sonia Braga
José Wilker
Mauro Mendonça
"Gabriela, Cravo e Canela"
O Beijo do Asfalto
Nelson Rodrigues
Além da Paixão
Regina Duarte
Romance da Empregada
Betty Faria
Andy Garcia
O Coração da Justiça
Gwyneth Paltrow
"O Que é Isso, Companheiro?"
Óscar
O Casamento de Romeu e Julieta
Flores Raras
Lota de Macedo Soares
Gloria Pires
Elizabeth Bishop
Miranda Otto
Crô - O Filme
Marcelo Serrado
Rede Globo
Fina Estampa
Tati (filme)
Vovó Ninja
Férias Trocadas
Última Parada 174
Caixa Dois (filme)
View from the Top
Bossa Nova (filme)
Carried Away
The Heart of Justice
Curta-metragem
O Beijo no Asfalto (1980)
"Gabriela, Cravo e Canela (filme)"
Amor Bandido
Dona Flor e Seus Dois Maridos (1976)
IMDb
Gabriela (filme)
Luís Sérgio Person
Denoy de Oliveira
Walter Hugo Khouri
Eduardo Escorel
João Batista de Andrade
Jorge Bodanzky
Carlos Hugo Christensen
Carlos Alberto Prates Correia
Djalma Limongi Batista
Ana Carolina (cineasta)
André Klotzel
Carlos Reichenbach
Wilson Barros
Guilherme de Almeida Prado
Murilo Salles
Miguel Faria Jr.
Neville de Almeida
Pedro Almodóvar
Jorge Fons
Beto Brant
Julio Médem
Anna Muylaert
Ricardo Elias
Joel Zito Araújo
Tizuka Yamasaki
Andrea Tonacci
Paulo Caldas
Domingos de Oliveira
Vincent Carelli
Paulo Nascimento
Jeferson De
Gustavo Pizzi
Kleber Mendonça Filho
Marcelo Galvão
Chico Teixeira (cineasta)
Laís Bodanzky
André Ristum
Ruy Guerra
Aly Muritiba
Cristiano Burlan
Petrus Cariry
Eliane Caffé
Base Virtual Internacional de Autoridade
Bibsys
Biblioteca Nacional da Espanha
Biblioteca Nacional da França
Gemeinsame Normdatei
International Standard Name Identifier
Número de controle da Biblioteca do Congresso
Notable Names Database
Biblioteca Real dos Países Baixos
Sistema Universitário de Documentação
Biblioteca Nacional da Polónia
AllMovie
AlloCiné
Cinémathèque Française
