Brasil
1967
Minuto
Gênero cinematográfico
Diretor de cinema
Glauber Rocha
Produção cinematográfica
Luiz Carlos Barreto
Cacá Diegues
Produtor executivo
Zelito Viana
Roteirista
Jardel Filho
Glauce Rocha
José Lewgoy
Paulo Autran
Paulo Gracindo
Sérgio Ricardo
Diretor de arte
Figurino
Clóvis Bornay
Eduardo Escorel
Mapa Filmes do Brasil
Distribuição cinematográfica
Filme
Drama
Lista dos 100 melhores filmes brasileiros segundo a Abraccine
Associação Brasileira de Críticos de Cinema
Cinema em Cena
Jornalista
Poeta
Francisco Milani
Hugo Carvana
Jofre Soares
Mário Lago
Danuza Leão
Thelma Reston
Flávio Migliaccio
Paulo César Peréio
Darlene Glória
Elizabeth Gasper
Irma Alvarez
Sônia Clara
Zózimo Bulbul
Emmanuel Cavalcanti
José Marinho
Maurício do Valle
Direção de fotografia
Luís Carlos Barreto
Montagem
Escola de Artes Visuais do Parque Lage
Censura
América latina
Subversão
Igreja
Porfirio Díaz
México
Censura em Portugal
Festival de Cannes
Luis Buñuel
Leopardo de Ouro
CartaCapital
Cinemateca Brasileira
AdoroCinema
Cinema do Brasil
Barravento (filme)
Deus e o Diabo na Terra do Sol
O Dragão da Maldade contra o Santo Guerreiro
O Leão de Sete Cabeças
Cabezas cortadas
Câncer (filme)
Claro (filme)
A Idade da Terra
Pátio (filme)
Maranhão 66
Di-Glauber
Observatório Europeu do Audiovisual
IMDb
Rotten Tomatoes
AllMovie
AlloCiné
FilmAffinity
Letterboxd
Moviepilot
Turner Classic Movies
The Movie Database
