Brasil
Maranhão
Força Aérea Brasileira
Foguete espacial
1983
1 de março
Alcântara (Maranhão)
Espaçoporto
Agência Espacial Brasileira
Região Norte do Brasil
Linha do equador
Satélite geoestacionário
Centro Espacial da Guiana
Foguete de sondagem
Foguete Sonda
Acidente de Alcântara
Tsyklon-4
Shavit
Proton (foguete)
Virgin Orbit
LauncherOne
Programa espacial brasileiro
SBAT (mísseis)
Centro de Lançamento da Barreira do Inferno
Rio Grande do Norte
VLS
22 de agosto
2003
VLS-1
Satélite miniaturizado
Satélite meteorológico
SATEC
Instituto Nacional de Pesquisas Espaciais
Nanossatélite
UNOSAT (satélite)
Universidade do Norte do Paraná
Órbita
Equador
WikiLeaks
Governo dos Estados Unidos
Ucrânia
Transferência de tecnologia
Telegrama
Departamento de Estado dos Estados Unidos
Embaixada dos Estados Unidos em Brasília
Brasília
EUA
Estados Unidos
Método científico
Nave espacial
Satélite artificial
Tecnologia espacial
Imagem de satélite
Torre Móvel de Integração
Latitude
Sul
Km²
Município
São Luís do Maranhão
Linha do Equador
Combustível
Centro Espacial de Kourou
Guiana Francesa
Terra
Propelente
Plataforma de lançamento
Casamata
Aeroporto de Alcântara
Torre móvel de integração
Sonda 2
Sonda 3
VS-40
Nike Orion
Black Brant
Nike (estágio de foguete)
VS-30
VLS-1 V01
VLS-1 V02
VSB-30
Orion (foguete)
Fogtrein
14-X
Casa de Cultura Aeroespacial
Foguete brasileiro
Ir para cima
Empresa Brasil de Comunicação
Jovem Pan
Reuters
International Standard Serial Number
O Globo
Wayback Machine
YouTube
Base de lançamento espacial
Administração Espacial Nacional da China
Centro de lançamento de satélites de Jiuquan
Centro Espacial de Xichang
Centro de Lançamento de Satélite de Wenchang
Agência Indiana de Pesquisa Espacial
Centro Espacial Satish Dhawan
Estação de Lançamento de Foguetes Equatorial de Thumba
Agência Espacial Iraniana
Israel Space Agency
Base Aérea de Palmachim
Agência Japonesa de Exploração Aeroespacial
Centro Espacial de Tanegashima
Centro Espacial de Uchinoura
Agência Espacial Federal Russa
Cosmódromo de Baikonur
Comitê Coreano de Tecnologia Espacial
Base de Lançamentos de Satélites Tonghae
Comissão de Pesquisa do Espaço e Atmosfera Superior
Sonmiani
Dombarovsky (base aérea)
Cosmódromo de Svobodny
Cosmódromo de Vostochny
Instituto de Pesquisa Aeroespacial da Coreia
Centro Espacial Naro
Kapustin Yar
Cosmódromo de Plesetsk
Corporação Espacial Sueca
Esrange
Forças Armadas do Canadá
Agência Espacial Canadiana
Fort Churchill (centro de lançamento)
NASA
Centro Espacial John F. Kennedy
Wallops Flight Facility
Departamento de Defesa dos Estados Unidos
Estação da Força Aérea de Cabo Canaveral
Base da Força Aérea de Vandenberg
Corn Ranch
Kodiak Launch Complex
Mid-Atlantic Regional Spaceport
Mojave Air & Space Port
Clinton-Sherman Industrial Airpark
Spaceport America
Centro de Lançamento de Alcântara
Agência Espacial Europeia
Centre National d'Études Spatiales
Sea Launch
Ciência e tecnologia no Brasil
Departamento de Ciência e Tecnologia Aeroespacial
Comissão Nacional de Atividades Espaciais
Associação Aeroespacial Brasileira
Grupo Executivo e de Trabalho e Estudos de Projetos Espaciais
Instituto de Aeronáutica e Espaço
Instituto de Estudos Avançados
Satélite de Coleta de Dados 1
Satélite de Coleta de Dados 2
CBERS-1
CBERS-2
CBERS-2B
CBERS-3
CBERS-4
Satélite de Reentrada Atmosférica
Amazonia 1
AESP-14
GOLDS-UFSC
SGDC
Galileo Solar Space Telescope
Veículo Lançador de Satélites
Veículo Lançador de Microssatélite
Programa Cruzeiro do Sul
VS-50
Fernando de Mendonça
Marcos Pontes
Missão Espacial Completa Brasileira
Missão Centenário
Soyuz TMA-8
Soyuz TMA-7
Garatéa-L
Alcântara Cyclone Space
Satélite Sino-Brasileiro de Recursos Terrestres
Flora Hiperspectral
Lista de abreviaturas da Força Aérea Brasileira
Lista de armamentos da Força Aérea Brasileira
Lista de comandantes da Aeronáutica do Brasil
Esquadrilha da Fumaça
Estado-Maior da Aeronáutica
Infantaria da Aeronáutica
NAV Brasil
Polícia da Aeronáutica
Sistema de Vigilância da Amazônia
T3 (túnel de vento hipersônico)
Lista de unidades aéreas da Força Aérea Brasileira
Campo dos Afonsos
Base Aérea de Anápolis
Base Aérea de Boa Vista
Base Aérea de Belém
Base Aérea de Brasília
Campo de Provas Brigadeiro Velloso
Base Aérea de Campo Grande
Base Aérea de Canoas
Base Aérea de Florianópolis
Base Aérea de Fortaleza
Base Aérea do Galeão
Base Aérea de Manaus
Base Aérea de Natal
Base Aérea de Porto Velho
Base Aérea do Recife
Base Aérea de Santa Cruz
Base Aérea de Salvador
Base Aérea de Santos
Base Aérea de São Paulo
Academia da Força Aérea (Brasil)
Centro de Operações Espaciais
Centro de Informações da Aeronáutica
Centro Integrado de Defesa Aérea e Controle de Tráfego Aéreo
CINDACTA II
CINDACTA IV
Centro de Investigação e Prevenção de Acidentes Aeronáuticos
Centro Logístico da Aeronáutica
Escola de Comando e Estado-Maior da Aeronáutica
Escola de Especialistas de Aeronáutica
Escola Preparatória de Cadetes do Ar
Fazenda da Aeronáutica de Pirassununga
Instituto Tecnológico de Aeronáutica
História do Instituto Tecnológico de Aeronáutica
Instituto Histórico-Cultural da Aeronáutica
Ministério da Aeronáutica
Museu Aeroespacial
Memorial Aeroespacial Brasileiro
Museu TAM
Base Virtual Internacional de Autoridade
Número de controle da Biblioteca do Congresso
Organização da Aviação Civil Internacional
