Brasil
Colômbia
Venezuela
Amazônia
Família linguística
Línguas tucanas
São Gabriel da Cachoeira
Amazonas
ISO 639
Língua franca
Rio Negro (Amazonas)
Estado do Amazonas
Século XX
Salesianas
Nações indígenas
Federação brasileira
Tucanos
Mitú
Língua castelhana
Língua portuguesa
Dialeto
Vogal
Vogal anterior
Vogal central
Vogal posterior
Vogal fechada
Vogal média
Vogal aberta
Fonema
Consoante
Consoante labial
Consoante alveolar
Consoante palatal
Consoante velar
Consoante glotal
Oclusiva
Consoante surda
Consoante sonora
Fricativa
Consoante vibrante múltipla
Consoante aproximante
Tom (linguística)
Morfema
Alfabeto latino
Taxonomia
Abacate
Persea americana
Abacaxi
Ananás
Ananas comosus
Abiu
Pouteria
Açaí
Euterpe oleracea
Acariquara
Minquartia guianensis
Agulha
Apuí
Arumã
Ischnosiphon
Assacu
Hura crepitans
Bacaba
Oenocarpus bacaba
Patauá
Oenocarpus
Bacabinha
Oenocarpus distichus
Banana
Musa
Batata-doce
Ipomoea batatas
Beiju
Biribá
Breu
Protium
Protium heptaphyllum
Buçu
Manicaria saccifera
Buriti
Mauritia flexuosa
Caapi
Banisteriopsis caapi
Caatinga
Caju
Anacardium
Camapu
Camotim
Cana
Cana-de-açúcar
Capim
Poaceae
Gramínea
Cará
Dioscorea
Licania
Carajuru
Arrabidaea chica
Caraná
Mauritia carana
Caranaí
Mauritiella aculeata
Caxiri
Cucura
Umari
Pupunha
Alga
Japu
Caniço
Aráceas
Basidiomiceto
Cúbio
Cuia
Embaúba
Ingá
Cupuaçu
Japurá
Jenipapo
Jatobá
Mandioca
Palmeira
Paricá
Pimenta
Piquiá
Caryocar
Ciperáceas
Samambaia
Pteridófita
Timbó (planta)
Tubérculo
Tucumã
Uacu
Maranta
Ucuqui
Marimari
Cipó
Planta trepadeira
Liana
Philodendron imbe
Coca
Erythroxylum coca
Solanum sessiliflorum
Mapati
Pourouma cecropiaefolia
Crescentia cujete
Cumá
Sorva
Couma utilis
Curare
Strychnos
Curauá
Ananas sativus
Curuá
Attalea
Orquídea
Cecropia
Embira
Erva-cidreira
Erva-de-passarinho
Lorantáceas
Peltogyne
Galho
Galinheiro
Gengibre
Mangarataia
Leopoldinia
Inajá
Attalea maripa
Inga
Itaúba
Mezilaurus itauba
Jacareúba
Calophyllum brasiliense
Jacitara
Desmoncus
Erisma japura
Jatuarana
Jauari
Astrocaryum jauari
Genipa americana
Jupati
Iriartella setigera
Hymenaea courbaril
Louro
Lauráceas
Manihot utilissima
Maniva
Maracujá
Passiflora
Marajá
Bactris
Matamatá
Mel
Milho
Zea mays
Mingau
Tapioca
Ambelania grandiflora
Batata
Taioba
Mumbaca
Astrocaryum gynacanthum
Murici
Muruci
Murutinga
Pari
Ucuuba
Virola
Oenocarpus bataua
Pau-amarelo
Pau-d'arco
Ipê
Tabebuia guayacan
Paxiúba
Iriartea
Paxiúba-barriguda
Iriartea deltoidea
Capsicum
Pequi
Caryocar villosum
Bactris gasipaes
Acrodiclidium
Raiz
Rede de dormir
Sal
Samaúma
Ceiba pentandra
Sapucaia
Lecythis
Sororoca
Phenakospermum guyannense
Couma
Tabaco
Nicotiana tabacum
Xanthosoma sagittifolium
Taquara
Cyperus rotundus
Scleria
Astrocaryum tucuma
Turi
Rosáceas
Tururi
Sterculia
Monopteryx uaucu
Ariá
Ubim
Geonoma
Neea
Iryanthera
Icacináceas
Poraqueiba sericea
Umiri
Uropígio
Urtiga
Urera
Urucu
Bixa orellana
Crotophaga
Acará
Flauta de pã
Bauari
Mesonauta insignis
Acará-papagaio
Cichlasoma psittacus
Acará-trovão
Satanoperca jurupari
Heros
Moroba
Erythrinus erythrinus
Acauã
Herpetotheres cachinnans
Anacã
Deroptyus accipitrinus
Anambé-azul
Cotinga cayana
Anambé-branco-de-rabo-preto
Tityra cayana
Andorinhão-do-buriti
Tachornis squamata
Tapirus terrestris
Anu-coroca
Crotophaga major
Anujá
Araçari
Pteroglossus
Aracu
Piapara
Caraciformes
Anostomídeos
Aracuã-pintado
Ortalis guttata
Aracu-pinima
Leporinus fasciatus
Leporinus agassizii
Aracu-três-pintas
Leporinus friderici
Aranha
Arara
Psitacídeos
Araracanga
Ara macao
Arara-canindé
Ara ararauna
Arara-vermelha
Ara chloropterus
Arari-pirá
Chalceus macrolepidotus
Arauiri
Brycon pesu
Ariranha
Pteronura brasiliensis
Abotoado
Pterodoras granulosus
Arraia
Potamotrygon
Aru
Ave
Pássaro
Azulão-boia
Leptophis ahaetulla
Bacurau
Barata
Beija-flor
Beijucaba
Apoica pallida
Bem-te-vi
Suiriri
Benedito-de-testa-vermelha
Melanerpes cruentatus
Serra-pau
Cerambicídeos
Besouro-de-chifre
Escarabídeos
Bicho-de-pé
Tunga penetrans
Bico-de-brasa
Monasa
Biguá
Phalacrocorax brasilianus
Borboleta
Lepidóptero
Borrachudo
Simulium
Boto
Golfinho
Vespa
Caba-caçadeira
Pepsis
Caba-de-peixe
Cabeça-seca
Mycteria americana
Cachorro-do-mato
Speothos venaticus
Caiarara
Cebus albifrons
Caititu
Pecari tajacu
Calango
Ameiva ameiva
Cnemidophorus
Camarão
Rhamdia
Cancão
Ibycter americanus
Cancão-de-anta
Daptrius ater
Caninana
Spilotes pullatus
Cão
Cachorro
Canis lupus
Capivara
Hydrochoerus hydrochaeris
Caracol
Gastrópodes
Tarântula
Avicularia
Caranguejo
Carará
Biguatinga
Anhinga anhinga
Carrapato
Cascudo
Acari-bodó
Cauré
Falco rufigularis
Perereca
Hyla
Peixe-cachorro
Cynodon septenarius
Abelha
Andorinha
Progne
Leporinus
Bagre
Helogenes marmoratus
Phaetornis
Pitangus sulphuratus
Besouro
Xilófago
Morpho
Caba
Rineloricaria
