Bilhão
Lista dos numerais
Número cardinal
Número ordinal
Sistema de numeração
Algarismos indo-arábicos
Sistema binário (matemática)
Sistema octal
Sistema hexadecimal
Fatorização
Número inteiro
Português europeu
Português brasileiro
Milhão
Escalas curta e longa
1000000000
Francês médio
Século XVI
Um milhão
Inglês americano
Mil
Miríade
Procópio de Cesareia
Justiniano
Ir para cima
Dicionário Histórico da Suíça
