Lista de vice-presidentes do Brasil
Vice-presidente
Brasil
Bandeira vice-presidencial do Brasil
Geraldo Alckmin
1 de janeiro
2023
Residência oficial
Palácio do Jaburu
26 de fevereiro
1891
Floriano Peixoto
Poder Executivo do Brasil
Governo federal do Brasil
Presidente do Brasil
Linha de sucessão presidencial do Brasil
Renúncia (ato)
Impeachment
Lei complementar
Constituição brasileira de 1891
Constituição brasileira de 1946
Lista de presidentes do Senado Federal do Brasil
Constituição brasileira de 1967
Congresso Nacional do Brasil
Mandato
Constituição brasileira de 1988
Nereu Ramos
João Goulart
Adalberto Pereira dos Santos
Aureliano Chaves
Emenda constitucional
São Paulo (estado)
José Sarney
Michel Temer
Hamilton Mourão
Marco Maciel
Constituição de 1891
Constituição de 1946
Silviano Brandão
Vital Soares
Revolução de 1930
Delfim Moreira
Rodrigues Alves
Tancredo Neves
Epitácio Pessoa
Junta militar brasileira de 1969
Emílio Garrastazu Médici
Bandeira do Brasil
Brasileiro
Emenda Constitucional nº 1
Constituição de 1988
Eleições presidenciais no Brasil
José Alencar Gomes da Silva
República Velha
1 de março
3 de outubro
31 de janeiro
1985
Juscelino Kubitschek
Jânio Quadros
Coligação política
Eleições no Brasil
Posse do presidente do Brasil
Brasília
Tribunal Superior Eleitoral
Reeleição
Palácio do Planalto
Lago Paranoá
Oscar Niemeyer
Ernesto Geisel
Roberto Burle Marx
Manuel Vitorino
1894
1898
Francisco de Assis Rosa e Silva
1902
Afonso Pena
1903
1906
Nilo Peçanha
1909
Venceslau Brás
1910
1914
Urbano Santos da Costa Araújo
1918
1920
Bueno de Paiva
1922
Estácio Coimbra
1926
Fernando de Melo Viana
1930
1946
1951
Café Filho
1954
1956
1961
José Maria Alkmin
1964
1967
Pedro Aleixo
1969
Augusto Rademaker
1974
1979
Itamar Franco
1990
1992
1995
2003
José Alencar
2011
2016
2019
Política do Brasil
História da Constituição do Brasil
Estado brasileiro
Direito do Brasil
Lista de presidentes do Brasil
Governo Federal do Brasil
Ministérios do Brasil
Forças Armadas do Brasil
Poder Legislativo do Brasil
Senado Federal do Brasil
Câmara dos Deputados do Brasil
Tribunal de Contas da União
Poder Judiciário do Brasil
Supremo Tribunal Federal
Superior Tribunal de Justiça
Tribunal Superior do Trabalho
Superior Tribunal Militar
Conselho Nacional de Justiça
Sistema eleitoral do Brasil
Partidos políticos no Brasil
Lista de partidos políticos do Brasil
Lista de partidos políticos brasileiros extintos
Lista de fundações partidárias do Brasil
Federações partidárias no Brasil
Cláusula de barreira
Federalismo no Brasil
Unidades federativas do Brasil
Propostas de criação de unidades federativas do Brasil
Municípios do Brasil
Lista de municípios do Brasil
Territórios federais do Brasil
Distritos do Brasil
Relações internacionais do Brasil
Administração pública no Brasil
Ministério Público no Brasil
Ordem de precedência no Brasil
Segunda-dama do Brasil
Família do vice-presidente do Brasil
Folha de S. Paulo
Diário Gaúcho
Urbano Santos (político)
Melo Viana
Lista de eleições presidenciais no Brasil
Lista de presidentes do Brasil por nascimento
Lista de presidentes do Brasil por idade ao chegar à presidência
Lista temática dos presidentes do Brasil
Lista de presidentes do Brasil por tempo no cargo
Lista de presidentes do Brasil por longevidade
Lista dos presidentes do Brasil vivos
Lista de presidentes do Brasil por serviço militar
Lista de presidentes do Brasil por falecimento
Lista de presidentes do Brasil por carreira política
Lista de presidentes do Brasil por profissão e formação acadêmica
Lista de vice-presidentes do Brasil por nascimento
Lista de vice-presidentes do Brasil por idade ao chegar à vice-presidência
Lista de vice-presidentes do Brasil por tempo no cargo
Lista de vice-presidentes do Brasil por longevidade
Lista de vice-presidentes do Brasil por falecimento
